DATETIME,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,RSI
2015-01-13 20:00:00,17.131,17.151,17.066,17.078,2645,66125000,19,63.80707211730432
2015-01-13 21:00:00,17.078,17.091,16.939,17.055,2362,59012000,20,62.09191887199754
2015-01-13 22:00:00,17.054,17.054,16.984,17.005,1461,36507000,19,58.41578609138017
2015-01-13 23:00:00,17.005,17.065,17.003,17.037,375,9231000,26,60.04613141588246
2015-01-14 00:00:00,17.027,17.055,17.012,17.046,81,2025000,41,60.51500995315925
2015-01-14 01:00:00,17.052,17.06,17.019,17.054,461,11429000,24,60.95365583420808
2015-01-14 02:00:00,17.054,17.071,17.012,17.048,884,20924000,22,60.411594699880155
2015-01-14 03:00:00,17.048,17.071,16.931,16.941,2434,59957000,19,51.59894436943129
2015-01-14 04:00:00,16.94,16.94,16.798,16.895,2207,54620000,16,48.33454975145969
2015-01-14 05:00:00,16.896,16.896,16.811,16.815,1106,26669000,18,43.21414175334945
2015-01-14 06:00:00,16.816,16.875,16.809,16.861,853,20963000,20,46.70993446279606
2015-01-14 07:00:00,16.86,16.863,16.758,16.792,1440,29273000,17,42.48502595413403
2015-01-14 08:00:00,16.79,16.874,16.77,16.873,2086,47452000,17,48.38688378006863
2015-01-14 09:00:00,16.869,16.9,16.776,16.793,1278,29110000,15,43.625453581854686
2015-01-14 10:00:00,16.791,16.842,16.536,16.582,2446,59154000,5,34.09561664467873
2015-01-14 11:00:00,16.58,16.644,16.566,16.638,2099,52087000,13,37.9686144512187
2015-01-14 12:00:00,16.639,16.731,16.629,16.68,1563,38712000,9,40.779548221661514
2015-01-14 13:00:00,16.678,16.688,16.622,16.678,1390,33908000,3,40.68500315465071
2015-01-14 14:00:00,16.674,16.777,16.651,16.772,1651,29650000,13,46.91452499699735
2015-01-14 15:00:00,16.776,16.975,16.776,16.921,3830,75442000,9,54.984865385742374
2015-01-14 16:00:00,16.921,17.035,16.896,16.934,3362,72615000,11,55.6188179707576
2015-01-14 17:00:00,16.941,17.069,16.891,16.971,2682,64407000,10,57.45530024996195
2015-01-14 18:00:00,16.971,17.013,16.912,16.951,1330,32886000,11,56.10386995156836
2015-01-14 19:00:00,16.951,16.978,16.929,16.955,1501,37297000,14,56.325133472162314
2015-01-14 20:00:00,16.956,17.015,16.897,16.948,2177,54416000,10,55.79510111200657
2015-01-14 21:00:00,16.95,16.967,16.821,16.947,1831,45775000,11,55.71444178707866
2015-01-14 22:00:00,16.947,16.952,16.822,16.822,1150,28310000,17,46.63839358929755
2015-01-14 23:00:00,16.822,16.866,16.81,16.835,641,16016000,21,47.594538207489016
2015-01-15 00:00:00,16.835,16.838,16.815,16.82,55,1375000,31,46.55791529076323
2015-01-15 01:00:00,16.831,16.864,16.827,16.849,341,8525000,18,48.876258556222865
2015-01-15 02:00:00,16.848,16.871,16.819,16.859,753,18825000,10,49.68677749819192
2015-01-15 03:00:00,16.857,16.889,16.743,16.759,2039,50963000,10,42.44063178865647
2015-01-15 04:00:00,16.759,16.81,16.718,16.784,1512,37782000,15,44.61524085985346
2015-01-15 05:00:00,16.784,16.81,16.769,16.785,697,17297000,16,44.70523078725118
2015-01-15 06:00:00,16.784,16.843,16.784,16.831,686,17078000,16,48.82439521977721
2015-01-15 07:00:00,16.829,16.835,16.761,16.796,1205,29428000,16,46.01556960201986
2015-01-15 08:00:00,16.794,16.796,16.69,16.742,1989,49571000,8,42.000840170412616
2015-01-15 09:00:00,16.744,16.778,16.73,16.749,1235,30293000,16,42.69875829389843
2015-01-15 10:00:00,16.748,16.787,16.738,16.784,1404,34734000,14,46.18562814017505
2015-01-15 11:00:00,16.783,17.041,16.721,16.966,2019,37444000,14,59.86304661427291
2015-01-15 12:00:00,16.972,17.127,16.785,17.111,2779,61903000,11,67.04861097201665
2015-01-15 13:00:00,17.108,17.214,17.012,17.079,2101,33643000,0,64.31222911818298
2015-01-15 14:00:00,17.087,17.129,17.025,17.124,2105,43140000,11,66.38957196469632
2015-01-15 15:00:00,17.12,17.188,17.056,17.079,3128,66589000,10,62.47334205818566
2015-01-15 16:00:00,17.075,17.163,16.988,17.087,2993,69434000,7,62.89241837566013
2015-01-15 17:00:00,17.111,17.163,17.02,17.075,3392,81215000,11,61.777962814399636
2015-01-15 18:00:00,17.075,17.196,17.061,17.086,2586,46732000,7,62.435080336458306
2015-01-15 19:00:00,17.086,17.13,17.045,17.064,1989,35420000,16,60.20571316635187
2015-01-15 20:00:00,17.064,17.118,17.011,17.026,1809,44185000,19,56.45591432106859
2015-01-15 21:00:00,17.025,17.051,16.863,16.888,1092,19621000,22,45.39771460395967
2015-01-15 22:00:00,16.887,16.894,16.819,16.851,784,16426000,22,42.967617762779895
2015-01-15 23:00:00,16.851,16.929,16.848,16.9,437,10116000,27,47.01281305941232
2015-01-16 00:00:00,16.898,16.928,16.891,16.892,45,1125000,78,46.43374411361907
2015-01-16 01:00:00,16.923,17.026,16.923,17.008,334,8070000,26,55.074631923951046
2015-01-16 02:00:00,17.006,17.021,16.962,16.992,558,9219000,22,53.785843184143744
2015-01-16 03:00:00,16.993,17.055,16.966,17.034,1331,24383000,23,56.65332028001342
2015-01-16 04:00:00,17.033,17.1,17.029,17.075,677,12007000,22,59.3076619061238
2015-01-16 05:00:00,17.075,17.088,17.05,17.05,445,7495000,22,57.01504602982731
2015-01-16 06:00:00,17.05,17.072,17.021,17.053,413,6739000,23,57.22871366022202
2015-01-16 07:00:00,17.051,17.087,17.013,17.014,593,9720000,17,53.50525335624633
2015-01-16 08:00:00,17.014,17.045,16.971,17.039,929,14936000,17,55.503806446660676
2015-01-16 09:00:00,17.039,17.048,16.951,16.956,521,8811000,21,48.1099726928224
2015-01-16 10:00:00,16.951,16.975,16.884,16.931,689,12122000,20,46.117205801452805
2015-01-16 11:00:00,16.933,16.968,16.91,16.913,1239,30013000,14,44.68213770005989
2015-01-16 12:00:00,16.911,16.954,16.909,16.922,437,6992000,21,45.59375584121209
2015-01-16 13:00:00,16.871,16.946,16.866,16.917,451,0,20,45.14860816064945
2015-01-16 14:00:00,16.925,17.021,16.911,16.971,728,0,39,50.7421007911497
2015-01-16 15:00:00,16.976,17.154,16.962,17.127,2041,0,39,62.6056975422434
2015-01-16 16:00:00,17.124,17.361,17.088,17.313,3075,0,10,71.4384380848317
2015-01-16 17:00:00,17.315,17.575,17.242,17.518,5695,0,10,77.69254906552942
2015-01-16 18:00:00,17.515,17.816,17.479,17.712,4163,0,1,81.76244111043565
2015-01-16 19:00:00,17.709,17.746,17.656,17.711,1950,0,1,81.67971737767135
2015-01-16 20:00:00,17.711,17.74,17.611,17.651,1960,0,1,76.6675692066986
2015-01-16 21:00:00,17.664,17.702,17.649,17.674,771,0,3,77.24402549679104
2015-01-16 22:00:00,17.674,17.722,17.654,17.684,1202,0,12,77.50425920051453
2015-01-16 23:00:00,17.688,17.763,17.667,17.754,609,0,5,79.28966882413935
2015-01-19 01:00:00,17.801,17.996,17.526,17.786,1406,0,1,80.06844969212035
2015-01-19 02:00:00,17.786,17.801,17.546,17.779,645,0,1,79.36539011188513
2015-01-19 03:00:00,17.777,17.782,17.424,17.621,1954,0,1,65.40532221081416
2015-01-19 04:00:00,17.623,17.684,17.432,17.636,1110,0,1,66.01646650885627
2015-01-19 05:00:00,17.636,17.656,17.608,17.635,618,0,3,65.93284274719612
2015-01-19 06:00:00,17.635,17.644,17.597,17.628,433,0,3,65.3092019406373
2015-01-19 07:00:00,17.631,17.686,17.607,17.681,928,0,1,67.79315518640938
2015-01-19 08:00:00,17.681,17.745,17.642,17.717,1590,0,1,69.39609524523324
2015-01-19 09:00:00,17.715,17.72,17.6,17.633,828,0,1,61.68193652201097
2015-01-19 10:00:00,17.639,17.765,17.628,17.667,1386,0,1,63.45282675367242
2015-01-19 11:00:00,17.667,17.724,17.614,17.638,1587,0,2,60.86885942639644
2015-01-19 12:00:00,17.651,17.688,17.615,17.674,1100,0,3,62.889204239305215
2015-01-19 13:00:00,17.69,17.715,17.647,17.677,1032,0,5,63.06036296773516
2015-01-19 14:00:00,17.677,17.784,17.618,17.708,1806,0,1,64.8637119762526
2015-01-19 15:00:00,17.707,17.79,17.65,17.672,2511,0,1,61.13140765016817
2015-01-19 16:00:00,17.686,17.739,17.638,17.674,972,0,1,61.264757859892825
2015-01-19 17:00:00,17.657,17.684,17.617,17.646,1353,0,2,58.2516423311849
2015-01-19 18:00:00,17.633,17.714,17.632,17.669,905,0,1,59.992260698517754
2015-01-19 19:00:00,17.685,17.704,17.635,17.664,754,0,1,59.41234123511433
2015-01-20 01:00:00,17.679,17.699,17.645,17.667,230,0,10,59.66428184972046
2015-01-20 02:00:00,17.652,17.689,17.627,17.655,332,0,3,58.110453212373855
2015-01-20 03:00:00,17.662,17.693,17.606,17.689,1222,0,30,61.19412757213175
2015-01-20 04:00:00,17.69,17.707,17.625,17.625,914,0,9,53.2480580243503
2015-01-20 05:00:00,17.624,17.66,17.615,17.637,507,0,5,54.44256270498299
2015-01-20 06:00:00,17.649,17.681,17.62,17.662,342,0,3,56.91248394499272
2015-01-20 07:00:00,17.661,17.694,17.621,17.638,808,0,7,53.89181885454782
2015-01-20 08:00:00,17.652,17.686,17.621,17.651,1088,0,3,55.276493303020445
2015-01-20 09:00:00,17.65,17.734,17.643,17.734,1067,0,1,62.93074835487582
2015-01-20 10:00:00,17.721,17.931,17.671,17.892,2163,0,4,72.55872527679152
2015-01-20 11:00:00,17.897,18.008,17.848,17.896,2305,0,2,72.75167696780423
2015-01-20 12:00:00,17.897,17.941,17.823,17.838,1554,0,1,65.55394268223115
2015-01-20 13:00:00,17.843,17.861,17.648,17.714,2172,0,5,53.391899334702565
2015-01-20 14:00:00,17.713,17.865,17.709,17.854,2744,0,8,61.97054718243757
2015-01-20 15:00:00,17.853,17.903,17.711,17.737,3833,0,6,53.16379250141414
2015-01-20 16:00:00,17.737,17.872,17.727,17.817,2487,0,8,57.60067862360886
2015-01-20 17:00:00,17.805,17.913,17.801,17.876,3025,0,8,60.56753927221148
2015-01-20 18:00:00,17.883,17.984,17.846,17.934,2594,0,3,63.28720983225033
2015-01-20 19:00:00,17.929,17.956,17.865,17.887,1807,0,3,59.69427257920239
2015-01-20 20:00:00,17.887,17.943,17.841,17.894,1369,0,5,60.057977022028396
2015-01-20 21:00:00,17.894,17.935,17.813,17.934,1280,0,9,62.15927629873249
2015-01-20 22:00:00,17.932,18.0,17.914,17.917,885,0,8,60.69775846068829
2015-01-20 23:00:00,17.916,17.972,17.9,17.972,429,0,8,63.673658149260994
2015-01-21 01:00:00,17.937,17.974,17.897,17.904,368,0,8,57.84220593061864
2015-01-21 02:00:00,17.907,17.951,17.877,17.935,503,0,5,59.656181308820955
2015-01-21 03:00:00,17.939,18.035,17.92,17.969,1797,0,5,61.60738714347721
2015-01-21 04:00:00,17.968,18.098,17.965,18.07,1560,0,8,66.7516517304822
2015-01-21 05:00:00,18.069,18.089,18.015,18.064,1107,0,12,66.18430934637054
2015-01-21 06:00:00,18.063,18.104,18.035,18.102,755,0,33,68.03718092190101
2015-01-21 07:00:00,18.097,18.318,18.077,18.272,2403,0,2,74.71263293006152
2015-01-21 08:00:00,18.272,18.316,18.212,18.233,2390,0,5,71.04673719769403
2015-01-21 09:00:00,18.218,18.257,18.163,18.174,1166,0,5,65.78773795077687
2015-01-21 10:00:00,18.175,18.3,18.119,18.219,1861,0,4,67.74862420432717
2015-01-21 11:00:00,18.209,18.249,18.144,18.211,1316,0,1,67.01327502561101
2015-01-21 12:00:00,18.208,18.217,18.122,18.138,2012,0,8,60.554406559437766
2015-01-21 13:00:00,18.151,18.174,18.082,18.173,1425,0,5,62.42436433939294
2015-01-21 14:00:00,18.171,18.244,18.146,18.222,2007,0,6,64.93088254071904
2015-01-21 15:00:00,18.221,18.324,18.217,18.301,3335,0,7,68.57096534381385
2015-01-21 16:00:00,18.306,18.466,17.985,18.104,4815,0,3,53.62355796883848
2015-01-21 17:00:00,18.104,18.194,17.989,18.075,4640,0,11,51.832362161869646
2015-01-21 18:00:00,18.076,18.13,18.032,18.111,2364,0,10,53.89137382287679
2015-01-21 19:00:00,18.111,18.186,18.087,18.164,1316,0,7,56.81798112883065
2015-01-21 20:00:00,18.147,18.194,18.102,18.173,1485,0,10,57.31345933207563
2015-01-21 21:00:00,18.172,18.231,18.144,18.167,785,0,13,56.84517605237641
2015-01-21 22:00:00,18.162,18.207,18.135,18.135,601,0,9,54.297101745248355
2015-01-21 23:00:00,18.135,18.154,18.086,18.086,350,0,11,50.559828513394976
2015-01-22 01:00:00,18.1,18.112,18.066,18.077,333,0,14,49.88071559827506
2015-01-22 02:00:00,18.087,18.112,18.055,18.111,514,0,9,52.477618348530356
2015-01-22 03:00:00,18.112,18.136,18.058,18.113,1638,0,35,52.63309372135523
2015-01-22 04:00:00,18.099,18.138,18.077,18.114,779,0,10,52.716390598149175
2015-01-22 05:00:00,18.117,18.13,18.09,18.115,430,0,12,52.8057679134046
2015-01-22 06:00:00,18.112,18.158,18.097,18.14,400,0,12,55.091222564724326
2015-01-22 07:00:00,18.132,18.157,18.077,18.12,951,0,9,52.88479741175468
2015-01-22 08:00:00,18.118,18.133,17.91,18.001,3112,0,9,42.084601018034576
2015-01-22 09:00:00,18.001,18.059,17.977,17.983,1660,0,5,40.72965568421345
2015-01-22 10:00:00,18.001,18.071,17.949,18.064,1850,0,4,48.72920959080347
2015-01-22 11:00:00,18.064,18.127,18.037,18.037,1526,0,4,46.47739056218552
2015-01-22 12:00:00,18.038,18.122,18.017,18.094,1459,0,9,51.56590575090184
2015-01-22 13:00:00,18.08,18.115,18.033,18.109,1405,0,5,52.8366539191341
2015-01-22 14:00:00,18.11,18.203,17.901,18.155,3013,0,5,56.59741036427657
2015-01-22 15:00:00,18.157,18.359,18.059,18.243,5041,0,12,62.72146382812891
2015-01-22 16:00:00,18.243,18.404,18.159,18.202,4081,0,7,58.57461109512327
2015-01-22 17:00:00,18.198,18.372,18.198,18.274,3155,0,12,63.178616759921546
2015-01-22 18:00:00,18.274,18.39,18.269,18.362,2793,0,3,67.87767743718024
2015-01-22 19:00:00,18.359,18.383,18.301,18.332,2058,0,2,64.83976232797836
2015-01-22 20:00:00,18.33,18.391,18.291,18.381,1309,0,2,67.40572039922915
2015-01-22 21:00:00,18.38,18.427,18.364,18.425,683,0,4,69.55436261248823
2015-01-22 22:00:00,18.421,18.462,18.36,18.369,856,0,9,63.790680911305884
2015-01-22 23:00:00,18.364,18.372,18.269,18.288,406,0,5,56.497953126191135
2015-01-23 01:00:00,18.312,18.329,18.272,18.299,462,0,7,57.213327903251155
2015-01-23 02:00:00,18.296,18.327,18.287,18.31,634,0,11,57.95787685226011
2015-01-23 03:00:00,18.314,18.349,18.265,18.323,1603,0,3,58.86881998419101
2015-01-23 04:00:00,18.32,18.383,18.295,18.368,1219,0,3,61.94277552904075
2015-01-23 05:00:00,18.366,18.366,18.293,18.305,720,0,3,55.669992119949384
2015-01-23 06:00:00,18.307,18.326,18.263,18.285,447,0,3,53.807118073417016
2015-01-23 07:00:00,18.287,18.325,18.234,18.255,1297,0,1,51.04771838740307
2015-01-23 08:00:00,18.27,18.285,18.2,18.246,1439,0,4,50.215723719231356
2015-01-23 09:00:00,18.244,18.3,18.164,18.194,1320,0,1,45.5921305594642
2015-01-23 10:00:00,18.178,18.292,18.169,18.219,2291,0,1,48.067828837330666
2015-01-23 11:00:00,18.213,18.265,18.141,18.195,1740,0,4,45.908185474949974
2015-01-23 12:00:00,18.215,18.225,18.153,18.195,1554,0,1,45.908185474949974
2015-01-23 13:00:00,18.195,18.264,18.165,18.217,1203,0,3,48.374088921986186
2015-01-23 14:00:00,18.219,18.314,18.191,18.274,2389,0,5,54.19979771378337
2015-01-23 15:00:00,18.275,18.347,18.242,18.305,3117,0,6,57.03918771469007
2015-01-23 16:00:00,18.305,18.309,18.196,18.309,2301,0,7,57.40612160044862
2015-01-23 17:00:00,18.3,18.331,18.094,18.228,3456,0,8,48.39243380656451
2015-01-23 18:00:00,18.229,18.264,18.173,18.253,1779,0,6,50.95221798764844
2015-01-23 19:00:00,18.258,18.262,18.203,18.242,1098,0,4,49.78217662801697
2015-01-23 20:00:00,18.243,18.337,18.219,18.292,1136,0,2,54.85668076166279
2015-01-23 21:00:00,18.294,18.298,18.233,18.257,605,0,9,50.973705242666036
2015-01-23 22:00:00,18.259,18.319,18.255,18.289,671,0,9,54.16796950093649
2015-01-23 23:00:00,18.29,18.313,18.232,18.254,352,0,4,50.30719346342648
2015-01-26 00:00:00,18.357,18.357,18.267,18.271,3,0,85,52.09324651243927
2015-01-26 01:00:00,18.277,18.377,18.27,18.362,1175,0,5,60.31562600024392
2015-01-26 02:00:00,18.363,18.406,18.324,18.373,1100,0,33,61.18290685992851
2015-01-26 03:00:00,18.377,18.456,18.361,18.409,2058,0,34,63.958985319718295
2015-01-26 04:00:00,18.41,18.418,18.325,18.365,1041,0,9,58.456297321850336
2015-01-26 05:00:00,18.366,18.371,18.273,18.31,944,0,7,52.388839094610454
2015-01-26 06:00:00,18.311,18.32,18.261,18.307,523,0,7,52.071358163189885
2015-01-26 07:00:00,18.308,18.332,18.213,18.226,957,0,4,44.27050971372469
2015-01-26 08:00:00,18.213,18.247,18.171,18.224,1491,0,8,44.094854715717084
2015-01-26 09:00:00,18.22,18.245,18.065,18.116,1096,0,2,35.82789648746058
2015-01-26 10:00:00,18.117,18.117,17.957,17.991,2292,0,6,29.041391285254715
2015-01-26 11:00:00,17.989,18.027,17.863,18.008,2081,0,3,30.956833987713516
2015-01-26 12:00:00,17.99,18.037,17.942,17.991,1133,0,4,30.08233306452554
2015-01-26 13:00:00,17.988,18.019,17.867,17.886,1468,0,2,25.323942239525316
2015-01-26 14:00:00,17.889,18.064,17.835,18.046,1989,0,1,40.71332089028755
2015-01-26 15:00:00,18.061,18.154,17.975,18.111,3628,0,9,45.61657411233124
2015-01-26 16:00:00,18.111,18.143,18.056,18.124,2070,0,8,46.56836241215012
2015-01-26 17:00:00,18.124,18.14,17.866,17.95,2896,0,5,37.187179243295006
2015-01-26 18:00:00,17.964,17.984,17.897,17.906,1360,0,6,35.25319367881428
2015-01-26 19:00:00,17.92,17.967,17.894,17.956,1082,0,5,39.127409298303576
2015-01-26 20:00:00,17.953,17.989,17.884,17.925,773,0,3,37.624234513953766
2015-01-26 21:00:00,17.928,17.947,17.893,17.93,444,0,8,38.037709126152905
2015-01-26 22:00:00,17.935,17.943,17.85,17.874,517,0,7,35.221628419185656
2015-01-26 23:00:00,17.869,17.917,17.857,17.878,311,0,8,35.58844686221985
2015-01-27 01:00:00,17.878,17.947,17.878,17.911,539,0,6,38.6738063907319
2015-01-27 02:00:00,17.914,17.932,17.517,17.784,1571,0,5,32.26781894685104
2015-01-27 03:00:00,17.785,17.86,17.739,17.756,2480,0,33,31.046792969224118
2015-01-27 04:00:00,17.756,17.817,17.753,17.81,947,0,8,36.07106530205638
2015-01-27 05:00:00,17.81,17.891,17.796,17.845,928,0,8,39.16513585089998
2015-01-27 06:00:00,17.858,17.863,17.809,17.85,520,0,8,39.614760570995635
2015-01-27 07:00:00,17.853,17.882,17.808,17.84,920,0,4,38.99401972471897
2015-01-27 08:00:00,17.852,17.974,17.831,17.958,1731,0,3,49.124473435330344
2015-01-27 09:00:00,17.959,17.999,17.873,17.873,1149,0,6,43.518488902946814
2015-01-27 10:00:00,17.874,17.898,17.832,17.881,1086,0,6,44.16432380535993
2015-01-27 11:00:00,17.921,17.944,17.901,17.938,194,0,8,48.66805514239231
2015-01-27 12:00:00,17.948,17.953,17.858,17.883,554,0,4,44.90430174756626
2015-01-27 13:00:00,17.888,17.917,17.878,17.893,328,0,7,45.72614656379784
2015-01-27 14:00:00,17.891,17.958,17.84,17.953,562,0,1,50.49743593870104
2015-01-27 15:00:00,17.958,17.996,17.868,17.961,2790,0,9,51.114525716718795
2015-01-27 16:00:00,17.955,18.065,17.926,18.051,1780,0,1,57.528862473093376
2015-01-27 17:00:00,18.052,18.188,18.003,18.108,2454,0,8,61.01752059220429
2015-01-27 18:00:00,18.103,18.133,18.063,18.068,1496,0,7,57.45109901603609
2015-01-27 19:00:00,18.066,18.078,18.003,18.038,950,0,5,54.861162750329974
2015-01-27 20:00:00,18.039,18.09,18.028,18.06,955,0,5,56.412957393731446
2015-01-27 21:00:00,18.064,18.079,18.054,18.074,533,0,11,57.416227905888206
2015-01-27 22:00:00,18.074,18.124,18.058,18.084,743,0,0,58.15709301364205
2015-01-27 23:00:00,18.079,18.089,18.043,18.053,261,0,0,54.96463816876833
2015-01-28 01:00:00,18.014,18.056,18.012,18.055,249,0,0,55.13574820670747
2015-01-28 02:00:00,18.053,18.097,18.026,18.078,400,0,8,57.151956297672754
2015-01-28 03:00:00,18.074,18.082,17.987,18.006,720,0,34,49.63244016644645
2015-01-28 04:00:00,18.006,18.05,17.973,17.993,586,0,8,48.394359115497245
2015-01-28 05:00:00,17.994,18.013,17.95,17.973,506,0,0,46.4736501650042
2015-01-28 06:00:00,17.968,17.973,17.933,17.968,326,0,10,45.98230996976545
2015-01-28 07:00:00,17.966,18.028,17.956,18.018,544,0,6,51.50393252786856
2015-01-28 08:00:00,18.018,18.043,17.983,17.988,785,0,4,48.31291021928375
2015-01-28 09:00:00,17.986,18.023,17.932,18.005,863,0,5,50.19597910148569
2015-01-28 10:00:00,18.003,18.023,17.975,18.01,515,0,5,50.76414010253312
2015-01-28 11:00:00,18.007,18.034,17.975,17.984,694,0,4,47.715840703177314
2015-01-28 12:00:00,17.987,18.013,17.969,17.994,879,0,6,48.98469686620431
2015-01-28 13:00:00,17.997,18.046,17.977,17.978,1081,0,5,47.018549101628935
2015-01-28 14:00:00,17.977,18.058,17.977,18.044,1061,0,6,55.03589026042033
2015-01-28 15:00:00,18.044,18.082,17.963,18.002,2185,0,6,49.86470810154388
2015-01-28 16:00:00,17.997,18.061,17.936,18.022,1654,0,4,52.169411050411476
2015-01-28 17:00:00,18.021,18.107,17.995,18.08,2075,0,4,58.17420724862801
2015-01-28 18:00:00,18.081,18.101,18.037,18.055,1264,0,1,54.970736255559046
2015-01-28 19:00:00,18.06,18.075,18.045,18.06,973,0,3,55.49854815975003
2015-01-28 20:00:00,18.061,18.1,18.043,18.071,806,0,2,56.70100504887316
2015-01-28 21:00:00,18.072,18.141,17.939,17.987,2799,0,5,46.39213667538061
2015-01-28 22:00:00,17.987,18.006,17.936,17.977,1394,0,14,45.335408782944135
2015-01-28 23:00:00,17.98,18.008,17.967,17.983,318,0,0,46.1283032435845
2015-01-29 01:00:00,17.958,17.983,17.943,17.971,189,0,19,44.73086927403633
2015-01-29 02:00:00,17.973,18.004,17.967,17.99,313,0,10,47.44561889040677
2015-01-29 03:00:00,17.99,18.033,17.828,17.849,1412,0,31,34.07098216850472
2015-01-29 04:00:00,17.85,17.887,17.823,17.86,668,0,12,35.59628149206106
2015-01-29 05:00:00,17.86,17.893,17.839,17.858,524,0,10,35.43575667764693
2015-01-29 06:00:00,17.862,17.935,17.858,17.898,760,0,36,41.15167877612641
2015-01-29 07:00:00,17.898,17.899,17.746,17.838,904,0,7,36.00286442266196
2015-01-29 08:00:00,17.838,17.854,17.778,17.826,1492,0,7,35.058101694188885
2015-01-29 09:00:00,17.824,17.863,17.733,17.824,1799,0,10,34.893752791175146
2015-01-29 10:00:00,17.821,17.821,17.674,17.748,1596,0,59,29.27713069049776
2015-01-29 11:00:00,17.748,17.761,17.499,17.59,2470,160000,21,21.5213540300379
2015-01-29 12:00:00,17.591,17.664,17.551,17.566,1323,0,40,20.62746919709398
2015-01-29 13:00:00,17.571,17.603,17.41,17.465,2014,0,56,17.359714987983917
2015-01-29 14:00:00,17.466,17.531,17.406,17.452,2158,0,57,16.986706024410008
2015-01-29 15:00:00,17.447,17.519,17.352,17.483,3853,0,56,21.327817146020458
2015-01-29 16:00:00,17.483,17.498,17.368,17.426,1773,0,45,19.326548455645913
2015-01-29 17:00:00,17.431,17.44,17.075,17.156,3075,0,56,13.070259545245932
2015-01-29 18:00:00,17.155,17.216,16.862,16.937,4110,0,56,10.189120446619263
2015-01-29 19:00:00,16.933,16.949,16.716,16.851,2995,0,55,9.320265426627863
2015-01-29 20:00:00,16.848,16.852,16.736,16.847,1717,0,55,9.280625386567253
2015-01-29 21:00:00,16.847,16.892,16.812,16.837,680,0,56,9.17555918368742
2015-01-29 22:00:00,16.841,16.934,16.826,16.919,665,0,55,17.43032756142167
2015-01-29 23:00:00,16.92,16.954,16.904,16.912,369,0,34,17.28589572971337
2015-01-30 01:00:00,16.969,17.001,16.947,16.968,548,0,14,22.797326786847314
2015-01-30 02:00:00,16.972,16.984,16.872,16.872,875,0,56,20.30013640436375
2015-01-30 03:00:00,16.869,16.947,16.847,16.917,1889,0,57,24.476294973021727
2015-01-30 04:00:00,16.916,16.922,16.828,16.839,1000,0,57,22.2955523562302
2015-01-30 05:00:00,16.839,16.918,16.826,16.912,1091,0,55,28.698369977970188
2015-01-30 06:00:00,16.912,16.939,16.899,16.908,431,0,59,28.559503404292112
2015-01-30 07:00:00,16.908,16.941,16.849,16.861,859,0,56,26.91170437285171
2015-01-30 08:00:00,16.862,16.868,16.801,16.831,1556,0,55,25.885080880372552
2015-01-30 09:00:00,16.831,16.933,16.828,16.916,748,0,55,33.61256686565652
2015-01-30 10:00:00,16.921,16.973,16.907,16.958,851,0,55,37.10222526284902
2015-01-30 11:00:00,16.956,17.038,16.956,17.008,937,0,55,41.07335564818106
2015-01-30 12:00:00,17.012,17.038,16.953,16.994,830,0,55,40.30600938554713
2015-01-30 13:00:00,16.993,17.005,16.86,16.898,876,0,55,35.41947264927058
2015-01-30 14:00:00,16.896,16.988,16.896,16.966,1115,0,55,40.886375057874716
2015-01-30 15:00:00,16.968,16.983,16.803,16.871,2834,0,55,36.26730645767481
2015-01-30 16:00:00,16.871,16.907,16.79,16.837,2283,0,55,34.75402100082631
2015-01-30 17:00:00,16.842,17.128,16.837,17.128,3212,0,55,52.877230732073684
2015-01-30 18:00:00,17.123,17.293,17.093,17.182,2839,0,55,55.35542588367156
2015-01-30 19:00:00,17.177,17.247,17.157,17.172,1532,0,55,54.78088011945418
2015-01-30 20:00:00,17.172,17.191,17.082,17.112,1447,0,55,51.33787065907038
2015-01-30 21:00:00,17.112,17.233,17.112,17.208,1094,0,56,56.09285484389023
2015-01-30 22:00:00,17.209,17.241,17.181,17.236,703,0,55,57.40033654051461
2015-01-30 23:00:00,17.236,17.236,17.206,17.21,300,0,40,55.740477892311304
2015-02-02 01:00:00,17.158,17.171,17.12,17.146,641,0,46,51.77183913519092
2015-02-02 02:00:00,17.145,17.259,17.141,17.231,473,0,5,56.22921122635841
2015-02-02 03:00:00,17.226,17.281,17.155,17.161,1557,0,57,51.96940602494089
2015-02-02 04:00:00,17.166,17.195,17.078,17.1,790,0,58,48.519846490222484
2015-02-02 05:00:00,17.1,17.139,17.094,17.129,395,0,59,50.21182538619766
2015-02-02 06:00:00,17.13,17.174,17.129,17.159,160,0,60,51.970443824437915
2015-02-02 07:00:00,17.164,17.179,17.134,17.144,332,0,59,51.00043872374348
2015-02-02 08:00:00,17.144,17.164,17.089,17.104,575,0,56,48.40584811560266
2015-02-02 09:00:00,17.11,17.125,17.084,17.125,336,0,55,49.84837503240562
2015-02-02 10:00:00,17.12,17.135,17.014,17.049,561,0,57,44.95020247256525
2015-02-02 11:00:00,17.047,17.059,16.977,16.999,525,0,57,42.0245216215145
2015-02-02 12:00:00,16.984,17.104,16.972,17.084,472,0,58,48.19730778544521
2015-02-02 13:00:00,17.082,17.268,17.074,17.195,1270,0,58,54.94382925859718
